"Protectionism" "Education" "Income" "Female" "Age" "Country" "Continent"
0 13 4 1 4 13 2
0 13 4 0 4 13 2
0 8 2 1 3 13 2
0 10 3 1 2 13 2
0 10 3 1 2 13 2
0 10 5 0 4 13 2
1 13 3 0 6 13 2
1 9 3 1 4 13 2
1 9 1 1 3 13 2
0 10 3 1 5 13 2
0 14 4 1 6 13 2
0 8 3 0 4 13 2
0 8 3 1 2 13 2
0 9 3 1 4 13 2
1 10 3 0 2 13 2
0 10 3 0 3 13 2
1 8 3 0 6 13 2
0 10 3 0 4 13 2
NaN 9 3 1 3 13 2
0 10 3 1 1 13 2
1 8 2 1 3 13 2
1 10 4 1 2 13 2
1 9 3 1 3 13 2
1 10 3 1 1 13 2
0 13 3 1 3 13 2
0 8 3 1 4 13 2
0 8 3 0 5 13 2
1 8 3 1 4 13 2
0 9 3 1 3 13 2
NaN 8 4 1 3 13 2
0 10 4 1 3 13 2
0 12 4 1 2 13 2
1 10 3 1 2 13 2
0 12 5 1 2 13 2
1 8 3 1 6 13 2
0 12 4 0 3 13 2
0 14 4 1 4 13 2
1 10 2 0 4 13 2
0 14 3 1 6 13 2
0 15 3 0 3 13 2
0 13 5 1 1 13 2
0 10 3 1 1 13 2
0 13 3 1 3 13 2
0 13 3 1 2 13 2
0 9 3 0 2 13 2
0 9 4 1 3 13 2
0 10 4 1 3 13 2
0 10 3 1 3 13 2
0 10 3 1 2 13 2
1 10 3 0 2 13 2
1 13 3 0 4 13 2
0 12 3 1 2 13 2
0 10 3 1 3 13 2
1 12 4 1 3 13 2
0 8 4 1 6 13 2
0 10 3 1 1 13 2
0 10 3 0 4 13 2
0 9 3 1 3 13 2
1 9 3 0 2 13 2
1 8 3 0 3 13 2
0 13 3 1 2 13 2
0 13 5 0 3 13 2
0 10 3 1 2 13 2
1 8 3 0 4 13 2
0 13 3 0 4 13 2
0 8 3 1 4 13 2
1 10 3 0 5 13 2
1 9 3 0 2 13 2
0 10 3 0 2 13 2
0 14 4 0 2 13 2
1 10 3 0 3 13 2
0 9 3 1 1 13 2
0 9 3 0 2 13 2
0 8 3 0 5 13 2
1 9 3 0 2 13 2
0 9 3 0 1 13 2
0 10 4 0 3 13 2
1 12 4 0 2 13 2
0 9 3 1 2 13 2
0 14 5 0 1 13 2
1 10 4 1 2 13 2
0 9 3 0 4 13 2
0 8 3 1 5 13 2
0 9 3 0 2 13 2
0 9 3 0 2 13 2
1 8 5 0 6 13 2
0 10 4 0 4 13 2
1 8 3 0 6 13 2
0 8 2 1 3 13 2
1 10 2 0 2 13 2
1 8 3 1 2 13 2
1 10 3 1 3 13 2
0 10 3 0 3 13 2
1 10 3 1 2 13 2
0 10 3 1 3 13 2
NaN 12 3 1 1 13 2
1 8 3 1 5 13 2
0 13 3 0 2 13 2
0 12 3 1 1 5 1
0 10 3 0 3 5 1
1 10 3 0 2 5 1
1 6 2 0 3 5 1
0 12 4 0 3 5 1
0 12 4 0 1 5 1
0 12 3 1 2 5 1
0 6 3 1 3 5 1
NaN 2 3 1 3 5 1
0 11 3 1 2 5 1
0 15 3 0 2 5 1
0 13 3 0 1 5 1
0 15 3 0 1 5 1
0 17 4 0 3 5 1
0 15 4 1 3 5 1
0 15 5 0 3 5 1
0 10 4 1 3 5 1
0 10 3 1 2 5 1
0 13 5 1 2 5 1
0 14 3 1 1 5 1
0 10 3 1 3 5 1
0 6 2 0 1 5 1
0 8 3 0 2 5 1
0 5 3 0 4 5 1
0 5 3 1 4 5 1
0 10 3 1 3 5 1
1 10 3 1 3 5 1
0 5 3 0 4 5 1
0 10 3 1 2 5 1
0 7 3 0 6 5 1
0 14 3 1 3 5 1
0 15 3 0 2 5 1
1 10 3 1 2 5 1
0 17 3 0 2 5 1
0 14 3 1 2 5 1
NaN 13 3 0 2 5 1
0 10 3 1 2 5 1
0 16 3 0 2 5 1
0 18 3 1 1 5 1
0 16 3 0 4 5 1
0 8 3 1 2 5 1
0 10 3 0 4 5 1
0 11 3 0 1 5 1
0 8 2 0 2 5 1
0 0 2 0 4 5 1
0 0 2 0 6 5 1
0 10 3 0 3 5 1
0 0 1 0 3 5 1
0 10 3 1 3 5 1
1 5 3 1 3 5 1
0 10 2 1 1 5 1
1 12 3 1 1 5 1
1 12 3 1 2 5 1
1 10 3 1 4 5 1
0 10 3 0 1 5 1
0 15 4 0 2 5 1
0 10 4 0 2 5 1
0 5 3 0 5 5 1
1 0 3 1 4 5 1
1 0 3 1 3 5 1
1 0 3 0 4 5 1
1 6 3 1 3 5 1
0 13 3 1 1 5 1
0 18 3 0 2 5 1
1 12 3 0 1 5 1
NaN 10 4 0 3 5 1
0 18 4 0 3 5 1
0 12 5 0 4 5 1
0 16 3 0 2 5 1
0 0 3 1 5 5 1
0 13 3 1 1 5 1
0 5 3 0 6 5 1
1 10 3 0 1 5 1
0 14 3 1 1 5 1
0 19 3 0 2 5 1
0 16 3 0 2 5 1
1 10 3 1 2 5 1
0 0 3 1 3 5 1
1 13 3 0 2 5 1
0 12 3 1 1 5 1
1 6 3 1 2 5 1
0 6 3 1 1 5 1
0 5 3 0 2 5 1
0 6 3 0 3 5 1
0 10 3 1 4 5 1
NaN 12 3 1 3 5 1
0 6 3 0 2 5 1
0 10 3 1 5 5 1
0 5 3 1 3 5 1
0 10 3 0 2 5 1
0 21 3 0 2 5 1
0 15 5 0 2 5 1
1 10 3 0 5 5 1
0 10 3 1 2 5 1
0 10 3 1 2 5 1
0 14 3 0 1 5 1
0 12 4 1 1 5 1
1 10 3 0 4 5 1
0 10 4 1 4 5 1
0 6 3 1 3 5 1
0 10 3 1 3 5 1
0 5 3 1 5 5 1
0 10 3 1 3 5 1
1 8 3 0 2 5 1
0 10 3 0 1 5 1
0 11 3 0 1 5 1
1 15 3 0 2 5 1
0 8 3 0 2 5 1
1 10 3 0 2 5 1
1 10 3 0 2 5 1
0 12 3 0 1 5 1
0 4 3 0 4 5 1
0 10 3 0 1 5 1
0 10 3 0 1 5 1
0 10 3 0 2 5 1
0 10 3 0 3 5 1
0 7 3 0 1 5 1
0 5 3 0 4 5 1
0 13 3 0 1 5 1
0 10 3 0 1 5 1
0 7 3 0 3 5 1
1 15 4 0 2 5 1
0 12 3 0 3 5 1
0 14 3 0 2 5 1
0 6 3 0 4 5 1
0 20 5 0 2 5 1
0 15 3 0 4 5 1
0 12 3 0 1 5 1
0 12 2 0 1 5 1
0 12 1 0 1 5 1
0 16 3 0 4 5 1
0 20 5 0 2 5 1
0 13 3 0 1 5 1
1 10 3 0 3 5 1
0 10 3 0 1 5 1
NaN 12 3 0 1 5 1
0 16 3 0 4 5 1
0 13 3 0 1 5 1
0 14 3 0 2 5 1
1 2 3 1 5 5 1
1 13 3 0 2 5 1
0 16 3 0 1 5 1
0 6 2 0 3 5 1
0 10 3 0 3 5 1
0 16 3 0 1 5 1
0 3 3 0 3 5 1
0 10 3 0 1 5 1
0 8 3 0 3 5 1
0 10 3 0 3 5 1
0 11 3 0 2 5 1
0 15 3 0 1 5 1
1 12 3 0 1 5 1
1 6 3 0 3 5 1
0 11 3 0 1 5 1
0 8 3 0 1 5 1
0 12 3 0 5 5 1
0 12 3 0 3 5 1
0 15 3 0 2 5 1
0 11 3 0 1 5 1
0 16 3 0 1 5 1
0 14 3 0 2 5 1
0 15 3 0 3 5 1
0 6 3 0 4 5 1
0 10 3 0 1 5 1
0 0 2 0 5 5 1
0 0 3 0 5 5 1
0 8 2 0 2 5 1
0 8 3 1 2 5 1
1 15 4 1 2 5 1
1 10 3 1 2 5 1
1 10 3 1 2 5 1
0 15 3 1 2 5 1
1 11 3 1 2 5 1
0 6 3 1 5 5 1
0 5 3 1 5 5 1
0 9 3 1 3 5 1
0 10 3 1 2 5 1
0 8 3 1 3 5 1
0 2 3 1 3 5 1
0 6 3 1 3 5 1
1 0 3 1 4 5 1
0 12 3 1 2 5 1
0 10 3 1 2 5 1
0 10 3 1 3 5 1
0 12 3 1 3 5 1
0 6 3 1 4 5 1
0 2 3 1 5 5 1
NaN 19 3 1 1 5 1
0 12 3 1 1 5 1
0 13 3 1 1 5 1
0 10 3 1 2 5 1
0 10 2 1 4 5 1
1 10 3 1 2 5 1
1 16 3 1 1 5 1
0 6 3 1 3 5 1
0 10 3 1 2 5 1
0 15 4 1 1 5 1
NaN 0 3 1 5 5 1
1 11 3 1 2 5 1
0 15 3 1 2 5 1
0 5 3 1 4 5 1
0 10 3 1 2 5 1
0 11 3 1 1 5 1
0 0 3 1 3 5 1
0 6 2 1 1 5 1
0 15 3 1 1 5 1
0 13 3 1 2 5 1
0 11 3 1 1 5 1
0 5 3 1 2 5 1
0 12 3 1 3 5 1
0 0 3 1 5 5 1
0 15 3 1 2 5 1
0 15 3 1 2 5 1
0 6 3 1 3 5 1
1 10 3 1 2 5 1
1 11 3 1 1 5 1
0 10 3 1 3 5 1
0 9 3 1 1 5 1
0 10 3 1 2 5 1
0 15 3 1 2 5 1
0 10 3 1 2 5 1
0 10 3 1 3 5 1
0 12 5 1 2 5 1
0 10 3 1 3 5 1
0 10 3 1 2 5 1
0 13 3 1 1 5 1
0 6 3 1 3 5 1
0 10 3 0 2 5 1
1 14 3 0 1 5 1
0 15 3 0 1 5 1
NaN 6 3 0 4 5 1
1 9 3 0 5 5 1
0 18 4 0 1 5 1
0 12 3 0 2 5 1
0 15 3 0 1 5 1
0 15 3 0 2 5 1
0 12 3 0 6 5 1
0 15 3 1 3 5 1
0 11 3 1 1 5 1
0 15 5 1 2 5 1
0 15 3 1 2 5 1
0 6 3 1 1 5 1
0 14 1 1 1 5 1
0 6 3 1 2 5 1
0 0 3 1 5 5 1
0 61 3 1 3 5 1
0 14 5 0 2 5 1
0 14 3 0 1 5 1
0 13 3 0 2 5 1
0 16 3 0 1 5 1
1 6 3 0 2 5 1
0 18 3 1 1 5 1
0 12 5 1 3 5 1
0 13 3 1 2 5 1
NaN 12 3 1 2 5 1
0 15 4 1 1 5 1
1 8 3 1 1 5 1
1 10 4 1 2 5 1
0 10 3 1 2 5 1
1 12 3 1 1 5 1
0 15 3 1 1 5 1
1 10 3 0 1 5 1
0 10 3 0 2 5 1
0 10 3 0 3 5 1
0 15 3 1 1 5 1
0 10 4 0 3 5 1
0 0 3 0 5 5 1
0 12 3 0 1 5 1
0 15 5 0 4 5 1
1 10 3 0 3 5 1
0 9 4 0 2 5 1
NaN 9 3 1 2 5 1
1 4 3 1 3 5 1
0 6 3 1 1 5 1
0 6 3 1 3 5 1
1 10 3 1 1 5 1
NaN 4 3 1 4 5 1
0 10 3 1 3 5 1
0 10 3 1 3 5 1
0 6 3 1 4 5 1
0 6 3 1 3 5 1
1 9 3 1 2 5 1
1 10 3 1 1 5 1
NaN 6 3 1 3 5 1
0 15 3 1 1 5 1
NaN 0 3 1 4 5 1
1 9 3 0 1 5 1
0 8 3 0 1 5 1
0 9 2 0 2 5 1
1 6 2 0 3 5 1
0 7 3 0 4 5 1
0 10 3 0 4 5 1
1 13 5 0 1 5 1
1 4 3 0 4 5 1
0 9 2 0 2 5 1
0 12 3 0 4 5 1
0 10 3 0 3 5 1
0 10 3 0 1 5 1
0 6 3 0 3 5 1
1 7 3 0 1 5 1
0 3 2 0 5 5 1
1 12 2 0 3 5 1
0 8 3 0 4 5 1
0 6 3 0 5 5 1
0 10 3 0 2 5 1
0 6 1 0 3 5 1
0 15 3 0 1 5 1
1 7 3 0 2 5 1
0 9 3 0 2 5 1
1 3 3 0 4 5 1
0 12 3 0 1 5 1
0 13 3 1 1 5 1
0 10 3 1 2 5 1
0 10 3 1 2 5 1
0 10 3 1 3 5 1
0 12 3 1 1 5 1
1 6 3 1 1 5 1
1 6 3 1 2 5 1
1 6 3 1 3 5 1
0 10 2 1 4 5 1
0 6 3 1 3 5 1
0 10 3 1 3 5 1
0 9 3 1 2 5 1
0 12 3 1 1 5 1
0 0 3 1 5 5 1
0 3 3 1 4 5 1
0 16 3 1 2 5 1
0 10 3 1 3 5 1
0 13 4 1 1 5 1
0 12 3 1 2 5 1
0 0 3 1 6 5 1
0 10 3 1 6 5 1
0 10 3 1 3 5 1
0 11 3 0 3 5 1
1 11 3 0 1 5 1
0 22 3 1 2 5 1
0 14 3 0 1 5 1
0 2 1 0 6 5 1
0 10 3 0 3 5 1
0 6 3 0 5 5 1
0 9 2 0 2 5 1
0 7 1 0 3 5 1
0 12 3 0 2 5 1
0 14 3 0 1 5 1
0 18 3 0 1 5 1
0 4 2 0 5 5 1
0 12 3 1 2 5 1
0 10 3 1 3 5 1
0 11 3 1 2 5 1
0 8 3 1 2 5 1
0 12 3 1 2 5 1
0 13 3 1 3 5 1
0 6 3 1 3 5 1
0 6 2 1 5 5 1
0 6 3 1 4 5 1
0 6 3 1 1 5 1
NaN 10 3 1 3 5 1
1 14 3 1 1 5 1
1 8 3 1 1 5 1
1 8 3 1 1 5 1
1 10 3 1 2 5 1
1 10 3 1 2 5 1
1 12 3 1 1 5 1
1 8 3 1 2 5 1
1 10 3 1 4 5 1
1 10 3 1 4 5 1
1 16 3 1 1 5 1
0 12 3 1 3 5 1
NaN 9 3 1 2 5 1
0 11 3 1 1 5 1
NaN 15 5 1 1 5 1
0 12 4 1 2 5 1
0 15 5 1 2 5 1
0 15 3 1 1 5 1
0 12 3 1 1 5 1
0 16 3 1 1 5 1
0 6 3 1 3 5 1
0 6 1 1 4 5 1
0 0 2 1 2 5 1
1 6 2 0 3 5 1
1 6 3 1 3 5 1
1 10 3 1 4 5 1
0 10 3 1 1 5 1
0 7 2 1 1 5 1
1 6 3 1 4 5 1
0 8 3 1 3 5 1
1 16 5 1 3 5 1
0 15 5 1 3 5 1
0 10 5 1 2 5 1
0 15 5 1 3 5 1
0 15 5 1 1 5 1
1 10 3 1 3 5 1
1 11 3 1 4 5 1
0 17 4 1 2 5 1
0 48 3 1 5 5 1
0 17 5 1 2 5 1
0 8 3 1 2 5 1
0 5 3 1 2 5 1
0 13 3 1 1 5 1
0 12 3 1 2 5 1
0 5 3 1 3 5 1
0 6 3 1 3 5 1
0 6 3 1 2 5 1
1 6 3 1 2 5 1
0 14 3 1 1 5 1
0 8 3 1 3 5 1
0 4 3 1 3 5 1
NaN 5 3 1 3 5 1
0 6 3 1 2 5 1
NaN 10 3 1 3 5 1
NaN 4 3 1 3 5 1
NaN 9 3 1 2 5 1
1 11 3 1 1 5 1
1 10 3 1 3 5 1
1 3 2 1 3 5 1
1 6 3 1 1 5 1
0 10 3 1 2 5 1
1 10 3 1 2 5 1
1 6 3 1 4 5 1
1 6 4 1 3 5 1
0 0 3 1 4 5 1
0 16 3 1 1 5 1
0 9 3 1 1 5 1
0 6 3 1 4 5 1
0 0 3 1 4 5 1
0 10 3 1 1 5 1
1 10 3 0 1 5 1
1 10 3 0 3 5 1
0 10 3 0 1 5 1
0 10 4 0 3 5 1
0 20 4 0 2 5 1
0 10 3 0 6 5 1
0 8 3 0 3 5 1
1 10 3 0 4 5 1
NaN 4 3 0 1 5 1
1 13 4 0 3 5 1
0 13 5 0 1 5 1
NaN 12 4 0 3 5 1
NaN 10 3 0 3 5 1
0 8 3 0 3 5 1
1 12 3 0 1 5 1
1 8 3 0 4 5 1
1 10 3 0 4 5 1
0 8 3 0 2 5 1
1 8 3 0 5 5 1
0 10 3 0 1 5 1
1 8 3 0 3 5 1
1 10 3 0 4 5 1
0 18 3 0 3 5 1
NaN 12 3 0 1 5 1
NaN 7 4 0 5 5 1
0 18 3 0 1 5 1
0 18 5 0 2 5 1
0 10 3 0 2 5 1
0 15 3 0 1 5 1
0 10 5 0 3 5 1
0 10 5 0 2 5 1
1 10 5 0 2 5 1
0 10 3 0 1 5 1
0 13 5 1 1 5 1
0 10 3 0 3 5 1
0 12 3 0 1 5 1
0 11 2 0 4 5 1
0 6 1 0 5 5 1
1 8 3 0 1 5 1
0 10 3 0 2 5 1
1 15 5 0 4 5 1
0 13 4 0 1 5 1
0 0 3 0 4 5 1
0 10 4 0 2 5 1
1 16 5 0 2 5 1
0 6 3 0 3 5 1
0 4 3 0 5 5 1
0 6 3 0 5 5 1
0 2 3 0 5 5 1
0 15 3 0 1 5 1
1 10 3 0 2 5 1
0 6 3 0 3 5 1
0 16 3 0 1 5 1
0 10 3 0 2 5 1
0 15 3 0 1 5 1
0 10 3 0 3 5 1
0 12 3 0 1 5 1
0 6 2 0 4 5 1
0 6 3 0 4 5 1
0 9 3 0 1 5 1
0 3 3 0 5 5 1
0 8 3 0 1 5 1
0 13 3 0 1 5 1
0 15 3 0 2 5 1
0 10 3 0 2 5 1
NaN 16 3 0 1 5 1
0 6 3 0 3 5 1
NaN 6 3 0 6 5 1
0 8 2 0 3 5 1
0 10 3 0 1 5 1
0 10 3 0 3 5 1
0 12 3 0 2 5 1
0 10 4 0 3 5 1
0 13 3 0 3 5 1
0 6 3 0 6 5 1
0 10 3 0 4 5 1
0 8 3 1 4 5 1
0 16 4 1 2 5 1
0 20 3 0 2 5 1
1 10 3 1 3 5 1
0 10 3 1 2 5 1
0 8 3 1 4 5 1
0 12 3 1 1 5 1
0 10 3 1 3 5 1
0 7 3 1 4 5 1
0 11 3 1 1 5 1
0 10 3 1 2 5 1
0 6 3 1 3 5 1
0 4 3 1 2 5 1
0 6 3 1 3 5 1
0 8 2 1 3 5 1
0 10 3 1 1 5 1
0 10 3 1 3 5 1
0 9 3 1 1 5 1
1 13 3 1 2 5 1
1 10 3 1 1 5 1
NaN 10 3 1 3 5 1
NaN 6 3 1 3 5 1
1 10 3 1 3 5 1
0 3 3 1 5 5 1
0 18 3 1 2 5 1
0 10 3 0 1 5 1
1 12 3 1 1 5 1
0 11 3 1 2 5 1
1 3 3 1 1 5 1
0 18 3 0 1 5 1
1 9 3 0 1 5 1
0 18 3 0 2 5 1
0 17 3 0 1 5 1
1 10 5 0 3 5 1
0 2 3 0 6 5 1
0 4 3 0 2 5 1
0 10 3 0 3 5 1
0 2 3 0 6 5 1
0 8 3 0 3 5 1
0 5 3 0 5 5 1
0 6 3 0 5 5 1
0 11 3 0 1 5 1
0 10 3 0 3 5 1
0 3 3 1 6 5 1
0 14 3 0 3 5 1
0 9 3 0 2 5 1
0 15 3 0 1 5 1
0 6 3 0 4 5 1
0 10 3 0 3 5 1
0 13 3 0 2 5 1
0 9 3 0 5 5 1
0 10 3 0 3 5 1
0 10 3 0 2 5 1
0 8 3 0 2 5 1
1 10 3 0 4 5 1
0 4 3 0 5 5 1
0 10 3 0 3 5 1
0 13 5 0 1 5 1
0 12 3 0 1 5 1
1 13 4 0 1 5 1
0 12 3 0 1 5 1
0 9 3 0 4 5 1
0 13 5 0 1 5 1
0 14 4 0 3 5 1
0 16 3 0 2 5 1
0 9 3 0 1 5 1
1 8 3 0 3 5 1
1 8 3 0 2 5 1
1 6 3 0 3 5 1
1 8 3 0 3 5 1
1 10 3 0 3 5 1
0 12 3 0 2 5 1
1 12 3 1 2 5 1
0 6 3 1 2 5 1
1 10 2 1 1 5 1
1 8 3 0 1 5 1
0 6 3 1 3 5 1
0 12 3 1 6 5 1
0 10 5 1 3 5 1
0 12 3 1 1 5 1
0 10 3 1 1 5 1
0 6 3 1 3 5 1
0 10 5 1 2 5 1
0 6 3 1 3 5 1
0 13 3 1 2 5 1
0 10 3 0 2 5 1
NaN 6 2 0 4 5 1
0 6 2 0 3 5 1
0 6 3 0 6 5 1
0 15 3 0 5 5 1
0 16 3 0 4 5 1
0 6 3 0 5 5 1
0 10 3 0 6 5 1
1 11 3 0 1 5 1
1 6 3 0 3 5 1
0 16 3 0 3 5 1
0 17 3 0 2 5 1
1 9 3 0 2 5 1
0 5 3 0 5 5 1
1 18 3 1 3 5 1
0 15 3 1 1 5 1
0 15 3 1 1 5 1
1 10 3 1 5 5 1
1 12 3 1 4 5 1
0 12 3 1 3 5 1
0 10 3 1 4 5 1
0 12 3 1 2 5 1
0 13 3 1 1 5 1
NaN 16 3 1 2 5 1
0 4 3 1 4 5 1
0 10 3 1 3 5 1
0 0 3 1 5 5 1
0 0 3 1 5 5 1
0 5 3 1 4 5 1
1 13 3 1 1 5 1
0 6 1 1 4 5 1
0 6 3 1 4 5 1
0 9 3 1 5 5 1
0 12 3 1 4 5 1
0 5 4 1 3 5 1
1 16 3 1 1 5 1
0 8 3 1 3 5 1
0 3 3 0 4 5 1
0 8 3 1 3 5 1
0 15 3 1 1 5 1
0 11 3 1 2 5 1
0 5 3 1 5 5 1
0 0 3 1 5 5 1
0 14 4 1 2 5 1
0 2 3 1 5 5 1
0 5 3 1 2 5 1
0 10 3 0 4 5 1
0 15 3 0 1 5 1
0 6 3 0 3 5 1
0 16 3 0 1 5 1
0 6 3 0 5 5 1
0 16 3 0 1 5 1
0 12 3 0 1 5 1
1 10 3 0 2 5 1
0 10 3 0 3 5 1
0 7 3 0 3 5 1
0 10 3 0 3 5 1
0 10 3 0 6 5 1
0 3 3 0 5 5 1
1 17 3 0 1 5 1
0 14 5 0 6 5 1
0 17 3 0 1 5 1
0 10 3 0 6 5 1
0 16 3 0 2 5 1
0 13 3 0 1 5 1
1 11 3 0 1 5 1
0 13 3 0 4 5 1
1 12 3 0 3 5 1
0 18 3 0 1 5 1
1 10 3 0 3 5 1
1 6 3 0 1 5 1
0 13 3 0 1 5 1
0 10 3 0 3 5 1
0 12 3 0 1 5 1
0 8 3 0 4 5 1
1 0 3 0 6 5 1
0 16 4 0 3 5 1
0 10 3 0 1 5 1
0 10 3 0 6 5 1
1 12 4 1 3 5 1
0 10 3 1 4 5 1
0 12 4 1 2 5 1
0 10 3 1 4 5 1
0 14 3 1 5 5 1
0 13 3 1 1 5 1
0 11 3 1 1 5 1
0 9 3 1 5 5 1
1 10 3 1 3 5 1
1 4 3 1 2 5 1
1 6 3 1 3 5 1
0 8 4 1 2 5 1
0 6 3 1 5 5 1
1 10 3 1 1 5 1
0 12 4 1 1 5 1
0 13 3 0 1 5 1
1 8 4 0 1 5 1
0 8 3 0 3 5 1
0 12 3 0 3 5 1
0 16 3 0 1 5 1
0 10 3 0 3 5 1
0 12 3 0 4 5 1
0 13 2 0 1 5 1
NaN 6 3 0 4 5 1
1 10 3 0 3 5 1
1 5 3 1 4 5 1
0 12 3 1 3 5 1
0 12 3 1 2 5 1
1 10 3 1 3 5 1
0 4 3 1 3 5 1
0 10 3 1 2 5 1
0 6 3 1 2 5 1
0 11 3 1 1 5 1
0 8 3 1 3 5 1
0 6 3 1 4 5 1
1 6 3 0 4 5 1
0 6 3 0 4 5 1
0 10 3 0 3 5 1
0 10 3 0 2 5 1
0 10 3 0 2 5 1
0 10 3 0 2 5 1
0 10 3 0 3 5 1
0 6 3 0 2 5 1
0 12 3 0 1 5 1
0 6 3 0 3 5 1
0 12 3 0 5 5 1
0 15 3 0 1 5 1
0 10 3 0 4 5 1
0 6 3 0 5 5 1
0 10 3 0 2 5 1
1 6 3 1 4 5 1
0 13 3 1 1 5 1
0 12 3 1 2 5 1
0 10 3 1 1 5 1
0 10 3 1 2 5 1
0 6 3 1 2 5 1
0 11 3 1 1 5 1
1 10 3 1 1 5 1
0 6 3 1 3 5 1
0 11 3 1 2 5 1
0 6 3 1 4 5 1
0 5 3 1 2 5 1
0 10 3 1 2 5 1
0 10 3 1 2 5 1
0 5 3 1 4 5 1
0 15 4 1 1 5 1
0 13 5 1 4 5 1
0 10 5 1 3 5 1
0 16 5 1 3 5 1
0 15 5 1 5 5 1
0 16 4 0 2 5 1
0 8 4 0 4 5 1
0 15 4 0 4 5 1
0 10 4 0 4 5 1
0 16 3 0 3 5 1
0 6 3 0 4 5 1
0 18 3 1 1 5 1
0 8 3 0 3 5 1
0 6 3 0 2 5 1
0 9 3 0 6 5 1
0 1 3 0 6 5 1
0 18 4 0 2 5 1
0 8 3 0 2 5 1
0 10 3 0 2 5 1
0 8 2 0 3 5 1
0 9 3 0 2 5 1
0 14 3 0 1 5 1
1 10 3 0 5 5 1
0 13 3 0 1 5 1
0 10 3 0 2 5 1
0 10 3 1 3 5 1
0 6 3 1 3 5 1
0 10 3 1 1 5 1
1 11 3 1 1 5 1
0 10 3 1 3 5 1
0 6 3 1 3 5 1
0 10 3 1 4 5 1
0 4 2 1 4 5 1
0 8 3 0 3 5 1
0 11 3 1 1 5 1
0 10 3 1 1 5 1
0 6 3 1 3 5 1
1 5 1 1 2 5 1
0 16 4 1 1 5 1
1 12 3 1 1 5 1
0 15 4 1 1 5 1
NaN 10 3 1 2 5 1
0 11 3 1 1 5 1
0 18 3 1 2 5 1
0 18 3 1 2 5 1
0 16 5 1 4 5 1
0 4 4 1 5 5 1
0 16 5 1 2 5 1
0 24 3 1 2 5 1
0 8 3 1 4 5 1
0 10 3 1 4 5 1
0 13 3 0 1 5 1
0 2 3 0 6 5 1
0 10 3 0 3 5 1
0 13 4 0 1 5 1
0 15 4 0 3 5 1
0 13 3 0 3 5 1
0 12 4 0 1 5 1
0 13 4 0 1 5 1
0 16 4 0 3 5 1
0 15 4 0 1 5 1
0 14 3 0 2 5 1
0 10 3 0 3 5 1
0 11 4 0 1 5 1
0 0 3 1 4 5 1
1 10 3 1 3 5 1
1 14 4 1 1 5 1
0 15 3 1 1 5 1
0 13 3 1 1 5 1
1 6 3 1 3 5 1
1 10 3 1 2 5 1
1 10 3 1 3 5 1
1 10 3 1 2 5 1
0 10 3 1 2 5 1
0 18 4 0 2 5 1
1 12 4 0 3 5 1
1 12 3 0 3 5 1
0 18 4 0 2 5 1
1 8 4 0 4 5 1
1 10 3 1 1 5 1
0 6 3 0 3 5 1
1 10 3 0 3 5 1
0 14 4 0 3 5 1
0 12 3 0 3 5 1
1 10 3 0 3 5 1
0 6 4 1 4 5 1
0 15 3 1 3 5 1
1 15 4 1 1 5 1
0 12 3 1 1 5 1
0 6 3 1 2 5 1
0 15 4 0 3 5 1
0 16 4 0 3 5 1
0 16 3 0 3 5 1
0 17 4 0 3 5 1
0 13 4 0 2 5 1
1 9 5 0 3 5 1
1 10 3 0 3 5 1
1 12 4 0 5 5 1
0 13 3 0 2 5 1
1 13 4 0 1 5 1
1 16 3 1 1 5 1
1 10 3 1 5 5 1
1 12 4 1 2 5 1
1 10 4 1 3 5 1
1 8 4 1 1 5 1
0 12 3 0 1 5 1
0 10 3 1 1 5 1
1 13 3 0 1 5 1
0 6 2 0 3 5 1
0 8 1 0 1 5 1
0 13 3 0 1 5 1
0 9 2 0 2 5 1
0 4 2 0 4 5 1
0 6 3 1 1 5 1
0 7 5 1 3 5 1
0 10 3 1 4 5 1
0 15 3 1 1 5 1
0 7 3 1 2 5 1
0 2 3 1 4 5 1
0 0 3 1 4 5 1
0 10 3 1 2 5 1
0 17 1 1 2 5 1
0 7 3 1 2 5 1
0 6 3 1 3 5 1
0 2 2 1 3 5 1
0 10 3 1 1 5 1
NaN 0 3 1 3 5 1
1 10 3 1 3 5 1
1 3 3 1 5 5 1
0 10 3 1 2 5 1
1 12 4 1 3 5 1
0 12 5 1 2 5 1
0 16 5 1 2 5 1
0 20 4 1 2 5 1
1 11 4 1 1 5 1
0 10 3 1 1 5 1
NaN 10 3 1 4 5 1
NaN 8 3 1 2 5 1
NaN 10 3 1 2 5 1
0 7 3 1 2 5 1
0 10 3 0 5 5 1
0 5 4 1 5 5 1
0 16 4 0 1 5 1
0 6 3 0 3 5 1
0 0 4 0 6 5 1
0 12 5 0 5 5 1
0 14 4 0 1 5 1
0 17 5 0 2 5 1
0 18 5 0 2 5 1
0 15 5 0 3 5 1
0 6 3 0 2 5 1
0 16 4 0 2 5 1
0 6 3 0 2 5 1
0 4 3 0 4 5 1
0 12 3 0 3 5 1
0 16 3 1 2 5 1
1 10 3 1 3 5 1
NaN 12 3 1 2 5 1
0 10 3 1 1 5 1
0 10 5 1 3 5 1
0 13 3 0 1 5 1
0 13 3 0 3 5 1
